Jahr,Monat,Mitarbeiter_ID,Name,Geschlecht,Einstellungsdatum,Austrittsdatum,Position,Education Level,Alter,Geburtsdatum,Gehaltsgruppe,Grundausbildung,Interne Weiterbildungen,Planstelle,Zeit bis zur Rente,Verheiratet,Kinder,Urlaubstage_genommen,Überstunden,Fehlzeiten_Krankheitstage,Abwesenheitsgrund,Jährliche Leistungsbewertung,Standort,Wechselbereitschaft,Fortbildungskosten,Anzahl Untergebene,Job Role Progression,Gehalt,Workplace Flexibility,Team Size,Coaching,Job Level,Arbeitszeitmodell,Zufriedenheit,Tenure,Fluktuation,Fluktuationswahrscheinlichkeit
2024,12,43092,Stephanie Ross,Weiblich,1990-06-17,Kein Austritt,Bürokraft,Doktorrand,54,1970-05-19,E5,Ja,2,Nein,13,Ja,Ja,1,14,0,keine,5,Büro,0.23,817,0,Beförderung,55745.08360657157,0,25,Nein,Mittellevel,Teilzeit,9.731984178454212,34,0,2.1926075753908717e-05
2024,12,33534,Donna Cochran,Männlich,2001-09-22,Kein Austritt,Fachkraft,Masterabschluss,53,1971-11-25,E6,Ja,1,Nein,14,Ja,Ja,2,18,0,keine,3,Bund,0.64,3782,0,0,46236.049588035225,7,11,Ja,2,Homeoffice,10.0,23,0,2.1877373444049827e-05
2024,12,40369,Steven Jensen,Weiblich,1992-12-24,Kein Austritt,Unterabteilungsleiter,Doktorrand,60,1964-07-07,E10,Ja,1,Ja,7,Nein,Ja,1,37,16,Elternzeit,3,Büro,0.08,4188,3,3,105404.19890613554,4,25,Ja,2,Homeoffice,6.430349176411665,32,0,2.1860220729836777e-05
2024,12,58298,Julia Parsons,Männlich,2014-06-25,Kein Austritt,Bürokraft,Berufsausbildung,35,1989-05-11,E5,Ja,5,Ja,32,Ja,Ja,0,22,28,Erkrankung mit Reha,5,Büro,0.59,546,0,8,48619.48228753209,1,17,Ja,4,Teilzeit,5.037079330340054,10,0,2.17876941330811e-05
2024,12,12062,James Kim,Männlich,1995-10-15,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,58,1966-06-09,E10,Ja,1,Ja,9,Nein,Ja,1,26,7,Krankheit,5,Bund,0.71,3842,1,2,76357.85461060995,7,18,Ja,4,Teilzeit,10.0,29,0,2.1716310317663384e-05
2024,12,93239,Crystal Abbott,Weiblich,2001-03-19,Kein Austritt,Fachkraft,Berufsausbildung,48,1976-07-06,E6,Ja,1,Nein,19,Ja,Ja,2,21,0,keine,4,Büro,0.55,0,0,5,55335.65301659263,10,18,Nein,2,Homeoffice,10.0,23,0,2.156753004385942e-05
2024,12,87150,Adam Long,Weiblich,2007-10-24,Kein Austritt,Leitung Büro,Berufsausbildung,41,1982-12-02,E8,Ja,5,Nein,26,Ja,Ja,1,17,12,Elternzeit,4,Landeszentrale,0.3,430,0,5,100182.7609479146,8,15,Nein,2,Homeoffice,6.4333597195055745,17,0,2.143789916265595e-05
2024,12,53865,Emma Butler,Männlich,2005-11-09,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,51,1972-12-26,E10,Ja,5,Nein,16,Nein,Ja,1,37,5,Elternzeit,3,Büro,0.39,0,3,4,111300.69557421411,1,18,Nein,4,Vollzeit,10.0,19,0,2.1378907701992374e-05
2024,12,27892,Tamara Davis,Männlich,1996-05-05,Kein Austritt,Bürokraft,Bachelorabschluss,49,1975-01-22,E5,Ja,5,Ja,18,Ja,Ja,2,11,2,Krankheit,2,Büro,0.3,0,0,Keine Veränderung,56289.675415847225,5,23,Nein,Executivelevel,Teilzeit,6.812534037694433,28,0,2.135963558843925e-05
2024,12,41635,Elizabeth Oliver DDS,Weiblich,1996-02-28,Kein Austritt,Fachkraft,Berufsausbildung,53,1971-08-15,E6,Ja,5,Ja,14,Ja,Ja,2,16,0,keine,1,Landeszentrale,0.01,1556,0,Beförderung,62502.56501775587,8,6,Nein,Mittellevel,Teilzeit,10.0,28,0,2.134304431274867e-05
2024,12,46703,Timothy Randolph,Weiblich,2002-03-22,Kein Austritt,Bürokraft,Masterabschluss,46,1978-07-01,E5,Ja,0,Ja,21,Ja,Ja,0,17,0,keine,4,Büro,0.08,4051,0,9,43331.20605505732,2,16,Nein,4,Vollzeit,10.0,22,0,2.1303039315889268e-05
2024,12,44596,Stacy Garner,Männlich,2010-09-13,Kein Austritt,Unterabteilungsleiter,Doktorrand,41,1983-02-22,E10,Ja,4,Nein,26,Ja,Ja,0,41,11,Krankheit,3,Büro,0.68,0,3,8,87669.5876387101,10,8,Nein,1,Homeoffice,6.563250787163529,14,0,2.1293997987230037e-05
2024,12,20497,Christy Kennedy,Weiblich,2009-11-21,Kein Austritt,Bürokraft,Doktorrand,43,1981-03-08,E5,Ja,1,Nein,24,Nein,Ja,1,12,0,keine,5,Bund,0.21,0,0,6,46980.83146859807,10,24,Nein,3,Teilzeit,10.0,15,0,2.11694823365651e-05
2024,12,71307,Toni Cunningham,Männlich,2015-10-07,Kein Austritt,Bürokraft,Bachelorabschluss,31,1993-05-13,E5,Ja,3,Nein,36,Nein,Ja,1,13,0,keine,1,Büro,0.55,1879,0,4,45373.65688654683,0,24,Nein,2,Teilzeit,7.876374160388906,9,0,2.113236925049858e-05
2024,12,69041,Joel Cox,Weiblich,2020-03-22,Kein Austritt,Fachkraft,Doktorrand,28,1996-07-19,E6,Ja,4,Ja,39,Ja,Ja,1,25,7,Krankheit,3,Büro,0.84,0,0,6,62732.66219706176,0,18,Nein,3,Vollzeit,6.2735011580793945,4,0,2.1124998729922236e-05
2024,12,24576,Misty Garcia,Weiblich,2004-07-03,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,53,1971-05-11,E10,Ja,3,Ja,14,Ja,Ja,0,44,14,Krankheit,4,Büro,0.5,0,3,9,66787.547023423,1,10,Nein,4,Homeoffice,5.952075773328289,20,0,2.0879060230215083e-05
2024,12,62987,Marie Rangel,Weiblich,2008-04-17,Kein Austritt,Fachkraft,Berufsausbildung,41,1983-11-09,E6,Ja,0,Ja,26,Nein,Ja,2,21,8,Sabbatical,1,Büro,0.87,3033,0,4,63889.20888232366,6,15,Ja,3,Vollzeit,6.021494205562206,16,0,2.0815895666983827e-05
2024,12,83573,Mariah Collins,Weiblich,2004-12-21,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,44,1980-06-16,E10,Ja,2,Ja,23,Nein,Ja,2,37,5,Elternzeit,5,Landeszentrale,0.61,0,3,6,88573.38826809078,1,24,Nein,2,Vollzeit,10.0,20,0,2.068443742679657e-05
2024,12,83487,Daniel Dodson,Weiblich,1997-02-23,Kein Austritt,Leitung Büro,Berufsausbildung,54,1970-04-09,E8,Ja,1,Nein,13,Nein,Ja,0,18,5,Krankheit,5,Büro,0.43,35,0,5,105110.03752207034,5,13,Ja,1,Homeoffice,10.0,27,0,2.06804911076253e-05
2024,12,64387,Jessica Garcia,Weiblich,1992-03-18,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-06-20,E5,Ja,5,Ja,16,Nein,Ja,2,16,0,keine,2,Büro,0.81,300,0,Keine Veränderung,58618.23642935639,3,21,Nein,Einstiegslevel,Vollzeit,10.0,32,0,2.0598564599725626e-05
2024,12,66362,Rachel Yang,Weiblich,1995-08-21,Kein Austritt,Leitung Büro,Berufsausbildung,60,1964-09-28,E8,Ja,2,Nein,7,Nein,Ja,0,20,8,Elternzeit,4,Büro,0.53,0,0,5,113502.02815568,1,8,Nein,2,Teilzeit,8.246879568515805,29,0,2.052108651379742e-05
2024,12,17274,Steven King,Männlich,2008-05-11,Kein Austritt,Leitung Büro,Masterabschluss,41,1983-09-05,E8,Ja,1,Ja,26,Ja,Ja,2,23,8,Krankheit,1,Büro,0.61,0,0,5,95629.48083343572,0,11,Ja,4,Teilzeit,6.519782910370074,16,0,2.038853458179767e-05
2024,12,18774,Dustin Vasquez,Männlich,2009-03-01,Kein Austritt,Leitung Büro,Doktorrand,42,1982-03-14,E8,Ja,4,Ja,25,Nein,Ja,0,24,16,Elternzeit,2,Büro,0.83,2081,0,6,79448.04317763366,2,14,Ja,3,Teilzeit,6.591936012235753,15,0,2.0331337006426138e-05
2024,12,78494,Mark Brown,Weiblich,1999-08-09,Kein Austritt,Bürokraft,Berufsausbildung,49,1975-02-13,E5,Ja,3,Ja,18,Ja,Ja,1,19,0,keine,2,Büro,0.78,4336,0,Verlassen und Wiedereinstieg,61207.55185388687,1,9,Nein,Executivelevel,Homeoffice,10.0,25,0,2.021453133818219e-05
2024,12,20518,Mr. Jeffrey Duncan,Männlich,2000-02-24,Kein Austritt,Leitung Landeszentrale,Bachelorabschluss,51,1973-10-11,E10,Ja,4,Ja,16,Nein,Ja,1,31,13,Elternzeit,4,Büro,0.05,391,1,2,78669.22152276122,5,5,Nein,4,Vollzeit,6.2159956032645995,24,0,2.0167505720779193e-05
2024,12,12246,Nicole Newman,Weiblich,2003-11-21,Kein Austritt,Fachkraft,Bachelorabschluss,46,1978-03-18,E6,Ja,5,Ja,21,Ja,Ja,1,9,15,Elternzeit,4,Büro,0.69,2282,0,6,45441.10462568324,4,6,Nein,1,Homeoffice,10.0,21,0,2.0054345376638057e-05
2024,12,64008,Lindsey Walker,Männlich,1993-01-07,Kein Austritt,Bürokraft,Bachelorabschluss,59,1964-12-23,E5,Ja,5,Ja,8,Nein,Ja,1,17,17,Sabbatical,3,Büro,0.95,2897,0,Beförderung,48535.02047021392,4,14,Nein,Einstiegslevel,Vollzeit,5.0253315358880215,31,0,1.9977324352388086e-05
2024,12,12524,James Morgan,Weiblich,2007-03-23,Kein Austritt,Leitung Büro,Masterabschluss,47,1977-09-07,E8,Ja,0,Nein,20,Nein,Ja,2,16,5,Krankheit,4,Büro,0.78,384,0,1,71719.10494075935,0,23,Ja,1,Homeoffice,9.787491094854872,17,0,1.9955853183372236e-05
2024,12,20227,Jay Moss,Männlich,1998-10-10,Kein Austritt,Abteilungsleiter,Berufsausbildung,53,1971-01-19,E12,Ja,3,Ja,14,Ja,Ja,1,32,17,Krankheit,4,Büro,0.12,4625,2,1,97045.11281569056,10,23,Nein,4,Homeoffice,5.1819867504316415,26,0,1.993748620491781e-05
2024,12,50135,Shannon Ramsey,Männlich,1990-02-07,Kein Austritt,Bürokraft,Doktorrand,53,1971-02-27,E5,Ja,2,Nein,14,Ja,Ja,2,10,0,keine,5,Landeszentrale,0.31,0,0,Seitlicher Wechsel,57574.45438889203,2,12,Ja,Seniorlevel,Vollzeit,10.0,34,0,1.9917820039658342e-05
2024,12,94886,Matthew Moore,Weiblich,1998-12-22,Kein Austritt,Bürokraft,Bachelorabschluss,51,1973-09-25,E5,Ja,2,Nein,16,Ja,Ja,1,15,0,keine,2,Büro,0.82,1005,0,Seitlicher Wechsel,43418.96579056906,8,9,Ja,Mittellevel,Homeoffice,10.0,26,0,1.987219831793031e-05
2024,12,33899,Nancy Bowman,Männlich,2009-05-20,Kein Austritt,Abteilungsleiter,Doktorrand,42,1982-04-19,E12,Ja,4,Nein,25,Nein,Ja,2,46,23,Erkrankung mit Reha,4,Landeszentrale,0.46,4720,2,5,88223.6108347011,8,19,Nein,1,Homeoffice,4.02462048439005,15,0,1.984938617239459e-05
2024,12,51235,Jason Rocha,Männlich,2006-07-17,Kein Austritt,Bürokraft,Masterabschluss,45,1979-04-21,E5,Ja,0,Ja,22,Nein,Ja,0,20,0,keine,3,Büro,0.94,2732,0,5,51268.84635373222,8,5,Nein,2,Teilzeit,10.0,18,0,1.9842347997615307e-05
2024,12,75833,Christopher Cameron,Männlich,2010-10-05,Kein Austritt,Fachkraft,Bachelorabschluss,41,1982-12-23,E6,Ja,1,Ja,26,Nein,Ja,1,15,3,Sabbatical,2,Landeszentrale,0.38,0,0,7,59030.5890681539,10,11,Ja,4,Vollzeit,7.867511761857859,14,0,1.9808042877249332e-05
2024,12,64121,Bryan Harris,Männlich,2001-01-10,Kein Austritt,Unterabteilungsleiter,Doktorrand,50,1974-04-13,E10,Ja,4,Nein,17,Nein,Ja,1,43,5,Elternzeit,5,Büro,0.99,0,3,10,84564.67969341537,1,18,Ja,3,Vollzeit,10.0,23,0,1.972756571323213e-05
2024,12,77505,Tanya Hall,Weiblich,2002-04-12,Kein Austritt,Abteilungsleiter,Masterabschluss,56,1968-01-09,E12,Ja,0,Ja,11,Ja,Ja,2,41,13,Sabbatical,2,Büro,0.13,0,2,4,100675.4105906903,1,23,Ja,2,Teilzeit,6.5128701052112605,22,0,1.971836994781681e-05
2024,12,41830,Jasmin Alvarado,Männlich,1996-02-09,Kein Austritt,Fachkraft,Masterabschluss,50,1974-10-14,E6,Ja,1,Nein,17,Ja,Ja,0,34,0,keine,3,Büro,0.55,0,0,Keine Veränderung,44751.54887817239,3,10,Ja,Executivelevel,Teilzeit,10.0,28,0,1.961863345576214e-05
2024,12,51531,Vincent Smith,Männlich,2013-03-26,Kein Austritt,Leitung Büro,Masterabschluss,45,1979-08-03,E8,Ja,2,Nein,22,Ja,Ja,1,32,5,Elternzeit,1,Büro,0.97,0,0,8,100699.57848867997,5,17,Ja,1,Vollzeit,10.0,11,0,1.9430884586891054e-05
2024,12,24458,James Clayton,Männlich,2005-04-14,Kein Austritt,Unterabteilungsleiter,Bachelorabschluss,54,1970-10-15,E10,Ja,2,Ja,13,Ja,Ja,2,32,2,Elternzeit,2,Landeszentrale,0.36,2299,3,7,78177.46853395831,2,20,Nein,1,Teilzeit,10.0,19,0,1.937879115987271e-05
2024,12,15740,Russell Murphy,Männlich,2007-09-01,Kein Austritt,Leitung Büro,Bachelorabschluss,44,1979-12-07,E8,Ja,5,Nein,23,Ja,Ja,0,24,10,Elternzeit,1,Büro,0.58,0,0,1,105466.28315975016,0,5,Ja,4,Vollzeit,6.867273012772369,17,0,1.9315148928446944e-05
2024,12,93702,Nicholas Long,Männlich,2002-08-13,Kein Austritt,Leitung Büro,Berufsausbildung,55,1969-04-15,E8,Ja,2,Ja,12,Nein,Ja,2,18,11,Elternzeit,3,Büro,0.33,3129,0,3,65541.23869507018,10,7,Nein,4,Homeoffice,6.5434737508077365,22,0,1.930202137800042e-05
2024,12,58412,Michael Carroll,Männlich,2014-07-16,Kein Austritt,Abteilungsleiter,Masterabschluss,37,1987-11-04,E12,Ja,4,Ja,30,Ja,Ja,1,38,3,Elternzeit,1,Landeszentrale,0.19,0,2,5,80639.01958305304,5,24,Ja,3,Teilzeit,8.641800787163529,10,0,1.9266742857445887e-05
2024,12,49258,Heather Hernandez,Weiblich,2004-09-25,Kein Austritt,Bürokraft,Doktorrand,49,1975-09-09,E5,Ja,1,Nein,18,Nein,Ja,1,16,0,keine,3,Bund,0.48,677,0,3,44455.65079412101,5,15,Ja,1,Teilzeit,10.0,20,0,1.9180678743231395e-05
2024,12,45641,Glenn Elliott,Weiblich,2001-03-25,Kein Austritt,Abteilungsleiter,Doktorrand,60,1964-09-24,E12,Ja,1,Ja,7,Ja,Ja,1,34,7,Krankheit,5,Büro,0.44,0,2,9,90216.49716894604,9,13,Nein,3,Teilzeit,10.0,23,0,1.9149036153184605e-05
2024,12,85631,Christopher Morris,Männlich,1991-05-21,Kein Austritt,Bürokraft,Bachelorabschluss,53,1971-01-27,E5,Ja,2,Ja,14,Ja,Ja,1,15,0,keine,1,Büro,0.69,1450,0,Beförderung,57911.92905796177,4,24,Ja,Einstiegslevel,Vollzeit,10.0,33,0,1.9138070537120146e-05
2024,12,10294,David Williams,Männlich,2007-05-23,Kein Austritt,Fachkraft,Bachelorabschluss,42,1982-03-11,E6,Nein,5,Ja,25,Ja,Ja,2,19,0,keine,3,Büro,0.9,0,0,10,44686.00538806945,2,21,Nein,4,Homeoffice,10.0,17,0,1.9117461808743624e-05
2024,12,89058,Charles Gonzales,Männlich,2006-01-19,Kein Austritt,Leitung Landeszentrale,Masterabschluss,44,1980-02-28,E10,Nein,5,Ja,23,Nein,Ja,1,26,9,Elternzeit,3,Büro,0.67,1245,1,1,67828.89222553026,1,9,Nein,3,Homeoffice,7.166604283665472,18,0,1.8992223006465284e-05
2024,12,12147,Matthew Lucas,Männlich,2017-09-17,Kein Austritt,Leitung Büro,Berufsausbildung,31,1993-07-20,E8,Ja,0,Ja,36,Ja,Ja,2,33,5,keine,1,Büro,0.14,2897,0,4,111914.19077564082,1,24,Nein,2,Homeoffice,10.0,7,0,1.8982861742947808e-05
2024,12,57460,Marilyn Moore,Männlich,2005-05-27,Kein Austritt,Fachkraft,Masterabschluss,42,1982-01-25,E6,Ja,2,Ja,25,Nein,Ja,0,14,6,keine,3,Büro,0.03,0,0,6,43184.22402330909,0,12,Ja,3,Teilzeit,5.908697407276419,19,0,1.8827941249759427e-05
2024,12,97656,Pamela Hicks,Männlich,2005-12-21,Kein Austritt,Unterabteilungsleiter,Doktorrand,40,1984-05-05,E10,Ja,2,Ja,27,Ja,Ja,2,41,6,Krankheit,2,Büro,0.36,0,3,10,102039.32374432126,10,23,Ja,4,Teilzeit,7.205986012235756,19,0,1.8817363643453097e-05
2024,12,11110,Jose Phillips,Weiblich,2008-12-14,Kein Austritt,Leitung Büro,Masterabschluss,39,1985-10-18,E8,Ja,2,Nein,28,Nein,Ja,0,20,13,Krankheit,4,Büro,0.25,4693,0,7,97562.87266427671,10,19,Ja,3,Homeoffice,6.155452593516155,16,0,1.8775869618084813e-05
2024,12,66342,Susan Jones,Weiblich,2004-04-11,Kein Austritt,Bürokraft,Bachelorabschluss,48,1976-05-17,E5,Ja,2,Ja,19,Nein,Ja,0,11,0,keine,2,Büro,0.74,0,0,0,59538.53109849045,10,17,Nein,3,Teilzeit,9.808892305379032,20,0,1.8775443911745093e-05
2024,12,57332,Andrew Fernandez,Männlich,2009-01-16,Kein Austritt,Bürokraft,Masterabschluss,35,1989-10-01,E5,Ja,3,Nein,32,Ja,Ja,1,18,4,Krankheit,5,Büro,0.43,1016,0,2,49284.48442878212,10,20,Nein,2,Homeoffice,7.402144969767949,15,0,1.8649936393307143e-05
2024,12,43202,Mike Green,Weiblich,2006-11-26,Kein Austritt,Abteilungsleiter,Doktorrand,56,1968-06-09,E12,Ja,3,Ja,11,Ja,Ja,0,43,16,Elternzeit,4,Büro,0.5,4937,2,9,72881.75333262538,2,23,Nein,3,Vollzeit,6.297894685431595,18,0,1.8612698678579856e-05
2024,12,19954,Alex Lambert,Weiblich,2005-05-28,Kein Austritt,Abteilungsleiter,Doktorrand,44,1980-11-12,E12,Ja,1,Ja,23,Ja,Ja,0,30,15,Krankheit,3,Büro,0.84,0,2,9,82644.26288711387,3,20,Ja,2,Vollzeit,7.265134380956758,19,0,1.8552987281645178e-05
2024,12,86720,Michael Warner,Weiblich,1988-08-01,Kein Austritt,Leitung Büro,Doktorrand,60,1964-08-15,E8,Ja,2,Ja,7,Nein,Ja,2,11,10,Sabbatical,5,Büro,0.59,0,0,Seitlicher Wechsel,76298.62491276751,7,12,Nein,Mittellevel,Homeoffice,10.0,36,0,1.8519926211127634e-05
2024,12,64459,Kiara Mcintyre,Weiblich,1996-12-03,Kein Austritt,Fachkraft,Berufsausbildung,55,1969-10-08,E6,Ja,4,Ja,12,Nein,Ja,1,20,0,keine,2,Büro,0.98,872,0,Keine Veränderung,65886.76880961185,8,24,Ja,Seniorlevel,Vollzeit,10.0,28,0,1.849988059640522e-05
2024,12,53292,Jennifer Moore,Weiblich,1996-07-09,Kein Austritt,Abteilungsleiter,Bachelorabschluss,53,1971-02-24,E12,Ja,2,Nein,14,Nein,Ja,1,35,2,keine,5,Landeszentrale,0.11,0,2,0,89587.28259529566,3,10,Ja,1,Teilzeit,10.0,28,0,1.8460795840195e-05
2024,12,53097,James Austin,Weiblich,2013-08-15,Kein Austritt,Fachkraft,Bachelorabschluss,32,1992-01-16,E6,Ja,1,Nein,35,Ja,Ja,1,18,0,keine,5,Büro,0.89,1514,0,4,54875.439214183985,1,21,Nein,1,Vollzeit,10.0,11,0,1.8435617584044315e-05
2024,12,67711,Elizabeth Fowler,Weiblich,1997-01-13,Kein Austritt,Bürokraft,Bachelorabschluss,52,1972-06-01,E5,Ja,2,Nein,15,Nein,Ja,1,17,2,keine,5,Büro,0.71,0,0,Keine Veränderung,64206.7365313386,8,20,Nein,Einstiegslevel,Vollzeit,7.960675846346963,27,0,1.8435220221592893e-05
2024,12,87485,Monica Campbell,Männlich,2014-05-14,Kein Austritt,Bürokraft,Berufsausbildung,27,1997-09-02,E5,Ja,5,Ja,40,Ja,Ja,2,16,20,Krankheit,5,Büro,0.06,0,0,7,58721.1670150953,5,19,Ja,3,Vollzeit,8.215656903258944,10,0,1.8315542789822393e-05
2024,12,72531,Nancy Bradford,Weiblich,2005-05-27,Kein Austritt,Fachkraft,Doktorrand,44,1980-01-25,E6,Ja,4,Ja,23,Ja,Ja,0,20,0,keine,3,Büro,0.5,0,0,0,65550.40018811187,0,21,Nein,1,Vollzeit,10.0,19,0,1.8267931206642825e-05
2024,12,89683,Katherine Benjamin,Männlich,2000-09-01,Kein Austritt,Unterabteilungsleiter,Berufsausbildung,59,1965-01-27,E10,Ja,0,Nein,8,Ja,Ja,0,35,10,Elternzeit,2,Büro,0.99,4869,3,9,81504.19188500202,6,5,Ja,3,Vollzeit,10.0,24,0,1.8224404947939534e-05
2024,12,40763,Victor Rodriguez,Weiblich,2006-09-07,Kein Austritt,Bürokraft,Masterabschluss,45,1979-06-11,E5,Ja,0,Nein,22,Nein,Ja,1,13,0,keine,5,Landeszentrale,0.17,4301,0,0,48122.61403015588,0,10,Ja,3,Teilzeit,9.180776316735718,18,0,1.815435743763699e-05
2024,12,64563,Andrea Morris,Weiblich,2005-02-26,Kein Austritt,Fachkraft,Berufsausbildung,46,1978-08-07,E6,Ja,1,Ja,21,Nein,Ja,2,18,3,Krankheit,4,Büro,0.47,3934,0,3,61560.790564659896,4,13,Ja,1,Vollzeit,7.558230712299686,19,0,1.8136200660112086e-05
2024,12,45003,Todd Rosales MD,Männlich,1995-04-16,Kein Austritt,Fachkraft,Doktorrand,49,1975-07-14,E6,Ja,1,Ja,18,Nein,Ja,2,18,0,keine,2,Büro,0.97,1980,0,Verlassen und Wiedereinstieg,49554.280679894815,8,12,Ja,Einstiegslevel,Teilzeit,10.0,29,0,1.8127278812528482e-05
2024,12,51097,Christina Le MD,Männlich,2008-01-09,Kein Austritt,Bürokraft,Masterabschluss,39,1985-11-08,E5,Ja,4,Nein,28,Ja,Ja,0,18,0,keine,3,Büro,0.63,4520,0,8,60472.24534295501,1,14,Nein,3,Vollzeit,10.0,16,0,1.792642323918005e-05
2024,12,15699,Chad Evans,Männlich,2007-12-24,Kein Austritt,Fachkraft,Doktorrand,46,1978-02-23,E6,Ja,3,Nein,21,Nein,Ja,1,16,0,keine,2,Büro,0.94,1436,0,6,57492.97299354154,6,7,Ja,4,Homeoffice,10.0,17,0,1.789353646746092e-05
2024,12,71251,Sarah Wu,Weiblich,1995-07-16,Kein Austritt,Leitung Büro,Doktorrand,59,1965-03-01,E8,Ja,3,Nein,8,Ja,Ja,2,28,7,Krankheit,4,Büro,0.53,54,0,1,76757.98463175376,6,20,Nein,3,Teilzeit,10.0,29,0,1.7854699832527628e-05
2024,12,77449,Krista Martinez,Weiblich,1990-10-18,Kein Austritt,Bürokraft,Berufsausbildung,55,1969-11-17,E5,Ja,4,Nein,12,Ja,Ja,1,14,5,keine,3,Landeszentrale,0.43,0,0,Seitlicher Wechsel,47908.1410695443,1,10,Ja,Einstiegslevel,Teilzeit,6.107133733958409,34,0,1.7852818348111204e-05
2024,12,33450,Virginia Cunningham,Männlich,2009-10-15,Kein Austritt,Abteilungsleiter,Masterabschluss,41,1983-08-22,E12,Ja,5,Nein,26,Nein,Ja,0,22,6,Sabbatical,4,Landeszentrale,0.12,0,2,6,89917.15418265147,5,14,Ja,2,Homeoffice,8.831860574258052,15,0,1.7842778617029415e-05
2024,12,61363,Jessica Burgess,Männlich,2007-12-26,Kein Austritt,Bürokraft,Doktorrand,39,1985-10-21,E5,Ja,5,Nein,28,Ja,Ja,2,11,0,keine,2,Büro,0.62,0,0,6,54733.65001718831,2,7,Nein,4,Homeoffice,10.0,17,0,1.780277278765385e-05
2024,12,14067,Pamela Diaz,Männlich,1996-12-14,Kein Austritt,Bürokraft,Doktorrand,53,1971-01-24,E5,Ja,5,Nein,14,Nein,Ja,2,9,12,Krankheit,2,Büro,0.88,3568,0,Keine Veränderung,44869.468059653635,1,25,Ja,Mittellevel,Vollzeit,5.1392105430939115,28,0,1.780246509792313e-05
2024,12,90056,Jessica Robinson,Weiblich,2012-04-20,Kein Austritt,Bürokraft,Doktorrand,28,1996-10-28,E5,Ja,4,Nein,39,Nein,Ja,0,17,0,keine,1,Büro,0.05,0,0,1,60142.88265519956,9,6,Ja,4,Teilzeit,9.064273750807736,12,0,1.775107507612245e-05
2024,12,72682,Barbara Willis,Männlich,1995-02-22,Kein Austritt,Leitung Büro,Berufsausbildung,54,1970-09-28,E8,Ja,1,Ja,13,Nein,Ja,1,31,5,Krankheit,3,Büro,0.79,3490,0,8,91105.89925815912,10,15,Ja,4,Vollzeit,10.0,29,0,1.7750576945509045e-05
2024,12,26973,Laurie Fuller,Männlich,2007-04-20,Kein Austritt,Fachkraft,Masterabschluss,45,1979-09-28,E6,Ja,4,Nein,22,Ja,Ja,0,20,2,Elternzeit,5,Büro,0.33,1146,0,2,49643.88246026303,1,22,Nein,1,Vollzeit,8.220790614985482,17,0,1.7668623645610862e-05
2024,12,61947,Ray Lucero,Männlich,2000-02-13,Kein Austritt,Leitung Büro,Berufsausbildung,50,1974-09-26,E8,Ja,0,Nein,17,Nein,Ja,1,25,5,Elternzeit,5,Büro,0.42,3819,0,9,110794.26134646748,10,12,Ja,2,Homeoffice,10.0,24,0,1.7563485263097362e-05
2024,12,64916,Jacqueline Pitts,Weiblich,2008-02-16,Kein Austritt,Bürokraft,Doktorrand,34,1990-08-19,E5,Ja,1,Ja,33,Nein,Ja,0,14,0,keine,2,Büro,0.62,1678,0,9,42209.29726555962,1,7,Ja,2,Homeoffice,10.0,16,0,1.754148152990182e-05
2024,12,95915,Alejandro Holmes,Männlich,2005-01-25,Kein Austritt,Abteilungsleiter,Bachelorabschluss,45,1979-07-06,E12,Nein,4,Nein,22,Nein,Ja,2,32,2,Sabbatical,4,Büro,0.92,0,2,5,108196.75656253623,10,15,Ja,4,Teilzeit,10.0,19,0,1.7541164122268798e-05
2024,12,67733,Shane Henderson,Weiblich,2001-10-27,Kein Austritt,Bürokraft,Masterabschluss,44,1980-07-03,E5,Ja,2,Ja,23,Nein,Ja,2,26,0,keine,4,Büro,0.87,0,0,Keine Veränderung,47667.40534301461,2,12,Nein,Executivelevel,Homeoffice,10.0,23,0,1.7513820697954098e-05
2024,12,40210,Robert Watkins,Männlich,2001-03-13,Kein Austritt,Bürokraft,Berufsausbildung,59,1965-09-08,E5,Ja,4,Ja,8,Nein,Ja,2,7,2,Krankheit,2,Büro,0.21,1338,0,1,60262.86781179728,4,5,Ja,3,Teilzeit,10.0,23,0,1.7508535359063574e-05
2024,12,92098,Amanda Meadows,Weiblich,2010-05-07,Kein Austritt,Fachkraft,Bachelorabschluss,40,1984-06-15,E6,Ja,1,Ja,27,Ja,Ja,0,9,0,keine,2,Landeszentrale,0.62,2679,0,10,50958.927205975655,8,25,Ja,2,Teilzeit,9.66077499133105,14,0,1.7434044628848658e-05
2024,12,94405,Matthew Foster DDS,Weiblich,2008-12-08,Kein Austritt,Abteilungsleiter,Masterabschluss,53,1971-01-25,E12,Ja,1,Ja,14,Nein,Ja,1,32,5,Elternzeit,2,Büro,0.85,1590,2,4,89395.08038766602,7,12,Ja,2,Homeoffice,10.0,16,0,1.7418481330726983e-05
