Year,Month,Employee_ID,Name,Gender,Hiring Date,Exit Date,Position,Education Level,Age,Birthdate,Salary Group,Basic Education,Internal Training,Planned Position,Time Until Retirement,Married,Children,Vacation Days Taken,Overtime,Absence Days,Absence Reason,Annual Performance Review,Location,Switching Readiness,Training Costs,Number of Subordinates,Job Role Progression,Salary,Workplace Flexibility,Team Size,Coaching,Job Level,Work Model,Satisfaction,Status,Tenure,Turnover,Churn Probability
2024,12,62098,Katherine Salas,Male,2010-01-01,No Exit,Specialist,Master Degree,43,1981-02-26,E6,Yes,3,No,24,No,Yes,1,25,0,none,2,Office,0.08,3875,0,No Change,63040.08880833156,2,13,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,74332,Debra Morton,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,44,1980-12-01,E5,Yes,5,Yes,23,No,Yes,1,11,0,none,3,Headquarters,0.96,2949,0,Lateral Move,100968.53449613792,0,5,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,70236,Karen Graham,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,53,1971-04-16,E6,Yes,3,No,14,No,Yes,1,23,0,,1,Office,0.75,1260,0,No Change,54055.18703741422,3,17,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,19038,Debra Christian,Male,2010-01-01,No Exit,Specialist,Master Degree,54,1970-09-22,E6,Yes,0,No,13,Yes,Yes,2,24,0,none,1,Office,0.69,0,0,No Change,55903.38499352246,10,13,No,Executive Level,Part-time,8.586603590576726,Active,14,0,0.0021997963015293236
2024,12,41566,Angelica Keith,Female,2010-01-20,No Exit,Office Clerk,Vocational Training,39,1985-01-26,E5,Yes,5,No,28,No,Yes,0,17,15,Illness,4,Office,0.23,203,0,Lateral Move,71187.38012186156,8,20,Yes,Mid Level,Homeoffice,5.934793934419068,Active,14,0,0.0021997963015293236
2024,12,74340,Daniel Salinas,Male,2010-01-01,No Exit,Assistant Department Head,Bachelor Degree,57,1967-10-02,E10,Yes,5,Yes,10,No,Yes,2,35,0,Parental Leave,4,Office,0.9,3955,3,Promotion,58562.70584298106,7,19,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,90728,Spencer Haynes,Female,2010-01-01,No Exit,Office Manager,Bachelor Degree,59,1965-06-17,E8,Yes,1,Yes,8,Yes,Yes,0,28,0,,4,Office,0.07,0,0,No Change,76364.90632179198,4,6,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,25194,Adam Vaughan,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,52,1972-07-09,E6,Yes,5,No,15,No,Yes,0,24,0,none,1,Federal,0.5,0,0,Lateral Move,50724.112743812875,6,5,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,70258,Melissa Brewer,Female,2010-01-02,No Exit,Specialist,Doctoral Candidate,39,1985-01-08,E6,Yes,3,Yes,28,No,Yes,2,13,0,Illness with rehab,5,Office,0.76,1981,0,No Change,50208.598378915194,9,7,No,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,45683,Elizabeth Perkins,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,51,1973-02-17,E5,Yes,2,Yes,16,No,Yes,0,10,0,none,3,Office,0.13,4620,0,No Change,112124.54951082348,0,24,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,84607,David Martinez,Female,2010-06-25,No Exit,Office Clerk,Master Degree,39,1985-07-01,E5,Yes,1,Yes,28,No,Yes,1,1,10,Illness,4,Office,0.27,4756,0,Promotion,72704.32349877154,6,11,No,Senior Level,Homeoffice,5.514793934419068,Active,14,0,0.0021997963015293236
2024,12,17026,Bryan Herrera,Male,2010-01-01,No Exit,Assistant Department Head,Vocational Training,47,1977-09-08,E10,Yes,3,No,20,No,Yes,0,44,0,Parental Leave,4,Office,0.48,0,3,Promotion,87245.23520825311,1,17,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,96900,Dr. William Warren,Male,2010-09-26,No Exit,Office Clerk,Vocational Training,39,1985-10-02,E5,Yes,5,Yes,28,No,Yes,1,21,0,Parental Leave,5,Office,0.16,1330,0,Promotion,79913.90372562829,5,8,No,Executive Level,Homeoffice,7.434793934419068,Active,14,0,0.0021997963015293236
2024,12,23173,Brian Lee,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,51,1973-05-08,E6,Yes,3,No,16,No,Yes,0,15,0,none,3,Headquarters,0.76,0,0,No Change,63043.78577517189,9,10,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,23176,Christopher Smith,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,55,1969-07-04,E6,Yes,5,No,12,No,Yes,2,15,0,none,3,Federal,0.09,1473,0,Promotion,63559.035960535184,2,19,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,47762,Melissa Martinez,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,56,1968-11-10,E6,Yes,3,No,11,No,Yes,2,25,0,,1,Office,0.25,4712,0,Leave and Rejoin,48929.64317443124,10,7,No,Senior Level,Full-time,6.745489022896649,Active,14,0,0.0021997963015293236
2024,12,12671,Larry Dixon,Female,2010-01-01,No Exit,Office Manager,Bachelor Degree,60,1964-01-05,E8,Yes,0,No,7,No,Yes,0,30,10,Illness,4,Headquarters,0.03,0,0,No Change,96973.60827260448,5,22,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,16764,Jeffrey Chandler,Male,2010-09-26,No Exit,Office Clerk,Vocational Training,39,1985-10-02,E5,Yes,1,No,28,No,Yes,0,6,0,Parental Leave,1,Federal,0.08,0,0,Promotion,109994.384708765,4,15,No,Mid Level,Homeoffice,5.116694917380883,Active,14,0,0.0021997963015293236
2024,12,67963,Victor Baker,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,39,1984-12-25,E5,Yes,0,Yes,28,No,Yes,2,11,0,none,3,Headquarters,0.23,811,0,No Change,91559.89187865306,5,18,Yes,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,45179,Cassandra Gaines,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,63,1961-02-21,E5,Yes,5,Yes,4,Yes,Yes,0,17,7,Illness,5,Headquarters,0.56,3930,0,Lateral Move,73263.57569628194,7,18,Yes,Entry Level,Homeoffice,7.940694917380882,Active,14,0,0.0021997963015293236
2024,12,57472,Brittany Farmer,Male,2010-01-01,No Exit,Specialist,Vocational Training,59,1965-01-08,E6,Yes,0,Yes,8,No,Yes,2,22,4,Illness,1,Office,0.01,1036,0,Promotion,49351.90301050329,7,12,No,Entry Level,Part-time,7.882793934419067,Active,14,0,0.0021997963015293236
2024,12,77952,Paula Moreno,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,60,1964-11-20,E5,Yes,2,No,7,Yes,Yes,0,6,0,Parental Leave,1,Office,0.5,2091,0,Lateral Move,84183.23490807334,3,18,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,41091,Fred Smith,Male,2010-01-01,No Exit,Specialist,Master Degree,50,1974-11-20,E6,Yes,5,No,17,Yes,Yes,1,25,0,none,5,Headquarters,0.2,0,0,Promotion,51869.87190690156,1,17,No,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,39045,Anthony Humphrey,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,53,1971-07-17,E5,Yes,0,No,14,Yes,Yes,2,24,0,none,2,Office,0.2,1994,0,Lateral Move,84545.8568405176,6,25,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,80008,Angelica Tucker,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,40,1984-03-05,E5,Yes,1,No,27,Yes,Yes,1,9,0,none,5,Office,0.33,2377,0,Promotion,82325.03146852044,2,11,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,80010,Philip Cannon,Male,2010-01-01,No Exit,Office Manager,Vocational Training,55,1969-10-05,E8,Yes,0,No,12,Yes,Yes,0,26,15,Illness,2,Headquarters,0.96,0,0,Promotion,90577.37508576571,8,14,No,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,96400,John Pierce,Female,2010-06-16,No Exit,Office Clerk,Master Degree,39,1985-06-22,E5,Yes,1,Yes,28,No,Yes,2,18,0,none,1,Office,0.95,289,0,No Change,84020.22891835605,3,21,Yes,Senior Level,Part-time,9.600984178454212,Active,14,0,0.0021997963015293236
2024,12,51359,Eric Carney,Male,2010-01-01,No Exit,Specialist,Vocational Training,50,1974-03-09,E6,Yes,4,No,17,Yes,Yes,0,17,0,Parental Leave,5,Office,0.37,4436,0,Promotion,64825.27060146136,5,8,No,Executive Level,Homeoffice,6.144694917380883,Active,14,0,0.0021997963015293236
2024,12,47268,Danny Morgan,Male,2010-02-21,No Exit,Office Clerk,Bachelor Degree,39,1985-02-27,E5,Yes,0,Yes,28,Yes,Yes,2,16,0,none,4,Federal,0.23,220,0,Promotion,73250.97312507128,1,17,Yes,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,34983,Crystal Robinson,Male,2010-01-01,No Exit,Office Manager,Doctoral Candidate,58,1966-01-03,E8,Yes,5,Yes,9,Yes,Yes,2,23,0,Parental Leave,3,Office,0.08,777,0,Promotion,93331.16417746594,0,20,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,73904,Mark Perez,Male,2010-05-02,No Exit,Office Clerk,Bachelor Degree,39,1985-05-08,E5,Yes,0,Yes,28,Yes,Yes,0,19,5,Illness,4,Office,0.72,0,0,Promotion,82333.75232376669,6,6,Yes,Mid Level,Full-time,6.816694917380883,Active,14,0,0.0021997963015293236
2024,12,82102,Michael Lewis,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,42,1982-07-06,E5,Yes,1,No,25,No,Yes,0,17,0,Parental Leave,3,Office,0.64,0,0,No Change,71256.8987726466,10,10,Yes,Entry Level,Homeoffice,8.33533153588802,Active,14,0,0.0021997963015293236
2024,12,92345,Timothy Duncan,Female,2010-01-01,No Exit,Specialist,Vocational Training,56,1968-07-28,E6,Yes,2,Yes,11,No,Yes,2,15,11,Illness,2,Office,0.63,4318,0,No Change,53081.205606310265,0,5,No,Entry Level,Full-time,6.487092756684234,Active,14,0,0.0021997963015293236
2024,12,65723,Richard Aguirre,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,51,1972-12-22,E6,Yes,4,No,16,No,Yes,2,24,0,none,1,Office,0.53,0,0,Lateral Move,62210.66615390795,1,25,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,32962,Brent Jordan,Male,2010-01-01,No Exit,Specialist,Vocational Training,47,1977-11-15,E6,Yes,1,Yes,20,Yes,Yes,0,19,0,none,4,Office,0.99,802,0,No Change,62448.880862840546,0,14,No,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,67711,Elizabeth Fowler,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,53,1971-06-20,E5,Yes,2,Yes,14,Yes,Yes,0,14,15,Illness,4,Office,0.34,1641,0,No Change,71875.67996963247,9,18,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,53369,Sherri Baker,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,51,1973-05-19,E6,Yes,0,No,16,No,Yes,0,16,0,none,4,Headquarters,0.2,4399,0,No Change,67185.33831696803,3,11,Yes,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,49529,William Herrera,Female,2010-01-01,No Exit,Office Clerk,Master Degree,53,1971-06-04,E5,Yes,2,No,14,No,Yes,0,3,0,none,3,Office,0.62,3689,0,Promotion,88902.53790677169,7,6,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,53357,Debra Davidson,Female,2010-01-01,No Exit,Office Clerk,Master Degree,59,1965-11-03,E5,Yes,4,Yes,8,Yes,Yes,0,14,0,Parental Leave,3,Headquarters,0.35,0,0,No Change,100166.38780814728,4,16,Yes,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,16428,Gabrielle Davis,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1978-11-12,E5,Yes,4,Yes,21,No,Yes,0,17,0,none,5,Headquarters,0.77,1710,0,Lateral Move,88302.55108946732,9,12,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,20527,Ryan Munoz,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,41,1983-11-20,E5,Yes,4,No,26,Yes,Yes,0,8,0,none,4,Office,0.04,0,0,Promotion,94060.11858864548,2,10,No,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,92213,Lisa Hensley,Female,2010-01-01,No Exit,Specialist,Doctoral Candidate,51,1973-03-09,E6,Yes,2,Yes,16,No,Yes,2,24,2,Illness,3,Headquarters,0.07,1292,0,Lateral Move,58829.65202882575,8,17,No,Senior Level,Full-time,8.371534037694433,Active,14,0,0.0021997963015293236
2024,12,63545,Dylan Miller,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,48,1976-01-02,E5,Yes,0,Yes,19,No,Yes,2,25,0,none,2,Headquarters,0.49,3203,0,Promotion,96633.6928385804,7,11,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,49210,Brian Ramirez,Female,2010-01-01,No Exit,Office Clerk,Master Degree,45,1979-03-03,E5,Yes,1,Yes,22,No,Yes,0,6,0,none,3,Office,0.96,0,0,Leave and Rejoin,81084.9935364975,2,19,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,75836,Holly Wood,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,49,1975-07-04,E5,Yes,3,No,18,Yes,Yes,0,17,3,Illness,2,Office,0.66,0,0,Promotion,97846.20550692028,2,25,Yes,Senior Level,Homeoffice,7.659133733958408,Active,14,0,0.0021997963015293236
2024,12,79942,Carla Gray,Male,2010-09-12,No Exit,Office Clerk,Bachelor Degree,39,1985-09-18,E5,Yes,0,Yes,28,No,Yes,2,8,0,Sabbatical,1,Office,0.42,4641,0,Lateral Move,114090.36039559852,0,9,No,Entry Level,Homeoffice,7.0771337339584095,Active,14,0,0.0021997963015293236
2024,12,88139,Ethan Adams,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,53,1971-01-20,E5,Yes,4,No,14,Yes,Yes,0,11,0,none,5,Headquarters,0.77,3480,0,No Change,78155.8914464996,1,20,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,57419,Tommy Walter,Male,2010-03-13,No Exit,Office Clerk,Vocational Training,39,1985-03-19,E5,Yes,5,No,28,Yes,Yes,0,12,0,none,2,Office,0.86,86,0,Lateral Move,96769.30742210176,9,16,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,98381,Matthew Foster,Female,2010-01-01,No Exit,Assistant Department Head,Bachelor Degree,56,1968-06-06,E10,Yes,2,Yes,11,Yes,Yes,2,43,0,Parental Leave,5,Headquarters,0.14,0,3,Promotion,113226.4843993494,9,16,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,92242,Justin Baker,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,41,1983-09-04,E5,Yes,1,Yes,26,Yes,Yes,0,19,0,,2,Office,0.85,2782,0,Lateral Move,120813.1701987578,3,18,Yes,Executive Level,Part-time,7.395534037694434,Active,14,0,0.0021997963015293236
2024,12,43092,Stephanie Ross,Male,2010-01-01,No Exit,Office Clerk,Vocational Training,54,1970-01-08,E5,Yes,5,Yes,13,No,Yes,2,19,0,none,5,Office,0.76,0,0,No Change,81601.31681720863,5,11,No,Senior Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,98389,Zachary Hicks,Female,2010-01-01,No Exit,Specialist,Vocational Training,51,1973-02-01,E6,Yes,4,No,16,No,Yes,2,15,0,none,3,Office,0.54,3922,0,Lateral Move,54892.457385032314,2,15,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,28758,Anthony Rodriguez,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,57,1967-11-26,E6,Yes,1,Yes,10,Yes,Yes,2,22,0,Sabbatical,1,Headquarters,0.4,0,0,No Change,50106.31975077689,6,19,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,26728,Tricia Valencia,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,46,1978-05-24,E5,Yes,3,Yes,21,No,Yes,2,11,0,none,4,Office,0.51,0,0,No Change,82283.53624300596,8,9,No,Mid Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,78021,Victoria Garcia,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,44,1980-01-28,E5,Yes,5,No,23,Yes,Yes,2,12,15,Illness,3,Office,0.76,4370,0,No Change,104741.24209273624,10,7,No,Mid Level,Part-time,5.867694917380883,Active,14,0,0.0021997963015293236
2024,12,61645,Gerald Hensley,Female,2010-01-01,No Exit,Specialist,Vocational Training,52,1972-03-16,E6,Yes,2,No,15,Yes,Yes,1,22,4,Illness,1,Headquarters,0.17,0,0,Leave and Rejoin,66011.04331071001,2,8,No,Entry Level,Part-time,6.4811337339584085,Active,14,0,0.0021997963015293236
2024,12,55508,Tracy House,Female,2010-01-01,No Exit,Office Clerk,Master Degree,46,1978-02-19,E5,Yes,4,Yes,21,No,Yes,1,23,0,none,4,Headquarters,0.8,2536,0,Lateral Move,99462.03294789876,0,6,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,71894,Carol Tucker,Male,2010-01-01,No Exit,Specialist,Vocational Training,40,1984-03-16,E6,Yes,4,Yes,27,Yes,Yes,1,15,0,none,3,Headquarters,0.3,1052,0,No Change,55377.60262352871,3,25,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,51505,Christina Walters,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,60,1964-08-28,E5,Yes,0,No,7,Yes,Yes,1,12,0,Parental Leave,1,Office,0.56,2398,0,Leave and Rejoin,79437.02345392425,0,6,Yes,Entry Level,Homeoffice,8.999534037694433,Active,14,0,0.0021997963015293236
2024,12,41266,John Whitehead,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,46,1978-03-15,E5,Yes,5,No,21,Yes,Yes,2,17,0,none,5,Office,0.68,0,0,No Change,82381.5989047966,0,11,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,74038,Aaron Wise,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,44,1980-10-22,E5,Yes,3,Yes,23,Yes,Yes,2,16,0,none,5,Office,0.61,2704,0,Lateral Move,100833.52718968078,3,11,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,71993,Jessica Smith,Male,2010-01-01,No Exit,Specialist,Master Degree,43,1980-12-19,E6,Yes,4,No,24,No,Yes,2,24,0,none,1,Headquarters,0.09,0,0,Lateral Move,54479.32267060466,2,14,Yes,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,67898,Stephen Mckee,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,46,1977-12-16,E5,Yes,0,No,21,No,Yes,1,12,1,Illness,5,Headquarters,0.18,0,0,Lateral Move,86471.96125178669,9,17,No,Entry Level,Homeoffice,9.308133733958408,Active,14,0,0.0021997963015293236
2024,12,88385,Cameron Parker,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,41,1982-12-24,E5,Yes,4,Yes,26,No,Yes,1,19,0,Parental Leave,5,Office,0.43,552,0,No Change,97049.33461626072,6,21,No,Entry Level,Full-time,8.334793934419068,Active,14,0,0.0021997963015293236
2024,12,53573,Rebecca Valencia,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,39,1984-12-28,E5,Yes,2,Yes,28,No,Yes,2,18,0,Parental Leave,3,Office,0.14,0,0,Leave and Rejoin,67368.69740205225,2,13,No,Entry Level,Full-time,7.850675846346964,Active,14,0,0.0021997963015293236
2024,12,82255,Christine Wright,Female,2010-01-01,No Exit,Specialist,Vocational Training,54,1970-11-18,E6,Yes,5,Yes,13,Yes,Yes,2,24,0,Sabbatical,4,Federal,0.22,2940,0,Lateral Move,57395.17888037439,2,19,Yes,Mid Level,Full-time,8.330675846346963,Active,14,0,0.0021997963015293236
2024,12,45400,Sharon Cherry,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,49,1975-04-01,E5,Yes,5,Yes,18,No,Yes,2,15,0,Illness with rehab,1,Office,0.22,3733,0,Promotion,114980.19816713876,5,7,Yes,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,72031,Evelyn Galvan,Male,2010-01-01,No Exit,Office Clerk,Bachelor Degree,47,1977-09-23,E5,Yes,3,No,20,No,Yes,0,16,0,none,2,Office,0.03,0,0,No Change,113546.32648939911,1,10,No,Entry Level,Homeoffice,9.588301645002964,Active,14,0,0.0021997963015293236
2024,12,63841,Sharon Cochran,Female,2010-01-01,No Exit,Office Clerk,Bachelor Degree,49,1975-08-24,E5,Yes,3,No,18,No,Yes,0,19,0,none,1,Office,0.11,4829,0,No Change,85558.906266357,1,17,No,Mid Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,67939,Richard Rodriguez,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,59,1965-02-17,E5,Yes,3,Yes,8,Yes,Yes,0,10,5,Illness,5,Office,0.66,1593,0,No Change,82068.10137929292,3,23,Yes,Entry Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,80236,Julia Torres,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,49,1975-09-15,E5,Yes,0,Yes,18,No,Yes,1,16,0,none,4,Office,0.48,1056,0,No Change,64669.71026238777,7,12,No,Senior Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,14705,Crystal Johnson,Female,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,48,1976-05-24,E5,Yes,5,No,19,Yes,Yes,1,4,0,none,3,Office,0.25,0,0,Leave and Rejoin,89963.3554373528,0,23,Yes,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,37235,Garrett Lin,Female,2010-01-01,No Exit,Office Manager,Doctoral Candidate,56,1967-12-03,E8,Yes,5,Yes,11,Yes,Yes,1,24,10,Illness,3,Office,0.06,1124,0,Promotion,82697.9701803351,9,7,No,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,59689,Brian Rodriguez,Female,2010-01-01,No Exit,Specialist,Vocational Training,49,1975-01-19,E6,Yes,1,Yes,18,No,Yes,2,19,20,Illness,5,Headquarters,0.21,0,0,Promotion,45091.10510879224,10,16,No,Senior Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,24871,Matthew Mcmillan,Male,2010-01-01,No Exit,Office Manager,Bachelor Degree,48,1976-07-19,E8,Yes,4,Yes,19,No,Yes,1,20,0,Parental Leave,2,Office,0.34,0,0,No Change,76539.12431073893,8,18,Yes,Entry Level,Homeoffice,9.998695259823736,Active,14,0,0.0021997963015293236
2024,12,35105,Aimee Montoya,Female,2010-01-01,No Exit,Office Clerk,Vocational Training,45,1979-09-18,E5,Yes,1,No,22,No,Yes,1,14,0,none,3,Office,0.18,0,0,Lateral Move,92583.14971310158,3,20,Yes,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,20735,Lisa Barnes,Male,2010-01-01,No Exit,Specialist,Bachelor Degree,53,1971-08-07,E6,Yes,5,No,14,No,Yes,2,25,0,none,5,Office,0.98,3666,0,No Change,67053.82927918946,4,17,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,82140,James Brown,Male,2010-01-01,No Exit,Office Clerk,Doctoral Candidate,44,1980-08-07,E5,Yes,3,Yes,23,No,Yes,2,21,0,none,5,Federal,0.17,0,0,Lateral Move,85642.74812233384,8,13,No,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,35042,Jordan Henderson,Male,2010-01-01,No Exit,Specialist,Master Degree,47,1977-06-17,E6,Yes,5,No,20,No,Yes,2,12,0,none,5,Office,0.86,4260,0,Promotion,51015.126078802285,8,19,Yes,Entry Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,73956,Whitney Peters,Male,2010-01-01,No Exit,Specialist,Master Degree,56,1968-06-15,E6,Yes,2,Yes,11,Yes,Yes,0,21,0,Sabbatical,2,Office,0.53,4193,0,Promotion,46142.24820861317,3,22,Yes,Entry Level,Homeoffice,8.557731535888022,Active,14,0,0.0021997963015293236
2024,12,65771,Brittney Phillips,Male,2010-01-01,No Exit,Office Clerk,Master Degree,59,1965-10-03,E5,Yes,1,No,8,No,Yes,2,19,0,Sabbatical,1,Office,0.19,3270,0,No Change,80964.73152559924,4,8,Yes,Entry Level,Part-time,8.755092756684233,Active,14,0,0.0021997963015293236
2024,12,96499,Amy Silva,Male,2010-01-01,No Exit,Office Manager,Bachelor Degree,49,1975-03-06,E8,Yes,3,Yes,18,Yes,Yes,2,19,5,Illness,1,Office,0.54,806,0,No Change,104581.01050929844,5,20,No,Mid Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,12540,Steve Sanchez,Female,2010-01-01,No Exit,Office Clerk,Master Degree,44,1980-05-16,E5,Yes,2,Yes,23,No,Yes,2,10,0,none,4,Office,0.12,0,0,No Change,104640.65203848096,0,20,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,69890,Kelly Donovan,Male,2010-01-01,No Exit,Specialist,Doctoral Candidate,45,1979-06-17,E6,Yes,5,Yes,22,No,Yes,0,29,0,none,3,Federal,0.23,3953,0,Leave and Rejoin,50638.20286909436,0,21,Yes,Executive Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,28958,Lisa Archer,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,46,1978-09-05,E6,Yes,5,Yes,21,No,Yes,0,17,0,none,5,Office,0.2,0,0,Leave and Rejoin,62453.54403888047,5,16,No,Executive Level,Homeoffice,10.0,Active,14,0,0.0021997963015293236
2024,12,73993,Mike Allen,Male,2010-05-07,No Exit,Office Clerk,Vocational Training,39,1985-05-13,E5,Yes,0,Yes,28,Yes,Yes,2,18,0,none,2,Office,0.06,0,0,No Change,85887.71747405155,3,6,No,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
2024,12,53515,Michael Evans,Female,2010-01-01,No Exit,Office Manager,Vocational Training,59,1965-09-15,E8,Yes,5,No,8,Yes,Yes,0,24,0,Parental Leave,1,Office,0.05,1776,0,No Change,108566.6383563232,3,19,Yes,Executive Level,Part-time,7.175331535888021,Active,14,0,0.0021997963015293236
2024,12,12560,Zachary Ferrell,Female,2010-01-01,No Exit,Specialist,Master Degree,56,1968-02-14,E6,Yes,0,No,11,Yes,Yes,1,20,0,Sabbatical,4,Office,0.73,2687,0,No Change,53010.946146290014,3,8,No,Entry Level,Part-time,10.0,Active,14,0,0.0021997963015293236
2024,12,82199,Daniel Baker,Female,2010-01-01,No Exit,Specialist,Bachelor Degree,57,1967-06-18,E6,Yes,3,Yes,10,Yes,Yes,1,14,0,Sabbatical,3,Office,0.77,0,0,No Change,52671.36701419507,0,21,Yes,Executive Level,Full-time,10.0,Active,14,0,0.0021997963015293236
